SourceName,CODICE_COMMITTENTE,ALIQUOTA_IVA,DATA,P_IVA,UNITAMISURA,IMPORTO_TOTALE_DOCUMENTO,NUMERO,TIPO_DOCUMENTO,RAGIONE_SOCIALE,SEDE_INDIRIZZO_CESSIONARIO,QUANTITA,DESCRIZIONE,IMPONIBILE_IMPORTO,PREZZO_UNITARIO
IT016417907022024P_0aIdA,09247360960,0.0,2024-10-23,03841890548,,418.00,00003vddvy,TD01,SCOTTI ELISA,"VIA ENRICO STENDHAL, 30",1.00,Bollo in fattura,2.0,2.0
IT016417907022024y_0aRfH,09247360960,22.0,2024-10-24,03417610247,NR,228.38,2024W0FZZ,TD01,BIRRONE S.A.R.L,"VIA STENDHAL, 30",1.00000000,Rif. DDT n. 3911 del 24/10/2024,0.0,0.0
IT016417907022024y_0aRfH,09247360960,22.0,2024-10-24,03417610247,LT,228.38,2024W0FZZ,TD01,BIRRONE S.A.R.L,"VIA STENDHAL, 30",48.00000000,"BIRRA FUCKIN, 2 FUSTI DA 24LP (LOTTO 24/06/25)",187.2,3.9
IT01879020517A2024_goMba,09247360960,0.0,2024-10-24,11690860967,,152.00,61,TD01,,VIA ENRICO STENDHAL,1.00,Realizzazione t-shirt,150.0,150.0
IT01879020517A2024_goMba,09247360960,0.0,2024-10-24,11690860967,,152.00,61,TD01,,VIA ENRICO STENDHAL,1.00,Imposta di bollo assolta in modo virtuale ai sensi dell'articolo 15 del d.p.r. 642/1972 e del DM 17/06/2014.,2.0,2.0
IT01879020517A2024_gpp21,09247360960,0.0,2024-10-24,07601250967,,500.00,4,TD01,,"VIA ENRICO STENDHAL, 30",1.00,Consulenza eventi musicali per i mesi di Settembre ed Ottobre 2024,500.0,500.0
IT01879020517A2024_gtM0L,09247360960,0.0,2024-10-28,07601250967,,500.00,10,TD04,,"VIA ENRICO STENDHAL, 30",1.00,Consulenza eventi musicali per i mesi di Settembre ed Ottobre 2024,500.0,500.0
IT01879020517A2024_gtMj9,09247360960,0.0,2024-10-28,07601250967,,500.00,5,TD01,,"VIA ENRICO STENDHAL, 30",1.00,Consulenza Musicale Salone del Mobile aprile 2024 e mese di Maggio 2024,500.0,500.0
IT01879020517A2024_gtMkq,09247360960,0.0,2024-10-28,07601250967,,500.00,6,TD04,,"VIA ENRICO STENDHAL, 30",1.00,Consulenza Musicale Salone del Mobile aprile 2024 e mese di Maggio 2024,500.0,500.0
IT01879020517A2024_gtMll,09247360960,0.0,2024-10-28,07601250967,,500.00,7,TD01,,"VIA ENRICO STENDHAL, 30",1.00,Consulenza Musicale mesi di Giugno e Luglio 2024,500.0,500.0
IT01879020517A2024_gtMna,09247360960,0.0,2024-10-28,07601250967,,500.00,9,TD01,,"VIA ENRICO STENDHAL, 30",1.00,Consulenza eventi musicali per i mesi di Settembre ed Ottobre 2024,500.0,500.0
IT01885950343_0ABGA,09247360960,10.0,2024-10-28,01885950343,,504.08,0000029129,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,0.000,D.d.T. N. A/   4466 28.10.2024,0.0,0.0
IT01885950343_0ABGA,09247360960,10.0,2024-10-28,01885950343,kg,504.08,0000029129,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,19.500,CULACCIA A META' SV - MARCHIO ESCLUSIVO REGISTRATO,458.25,23.5
IT01885950343_0ABGA,09247360960,10.0,2024-10-28,01885950343,,504.08,0000029129,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,0.000,.,0.0,0.0
IT01885950343_0ABGA,09247360960,10.0,2024-10-28,01885950343,,504.08,0000029129,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,0.000,.,0.0,0.0
IT01885950343_0ABGA,09247360960,10.0,2024-10-28,01885950343,,504.08,0000029129,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,0.000,.,0.0,0.0
IT01885950343_0ABGA,09247360960,10.0,2024-10-28,01885950343,,504.08,0000029129,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,0.000,ORARIO SCARICO 8:30- 12:30 TEL,0.0,0.0
IT01885950343_0ABGA,09247360960,10.0,2024-10-28,01885950343,,504.08,0000029129,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,0.000,02-84345136,0.0,0.0
IT01885950343_0ABGA,09247360960,10.0,2024-10-28,01885950343,,504.08,0000029129,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,0.000,CONTRIBUTO AMBIENTALE CONAI ASSOLTO,0.0,0.0
IT02355260981_TKlew,09247360960,22.0,2024-10-21,05602640962,,24.38,TKlew,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.00,PIATTINA 40X5X3000 G,6.48,6.48
IT02355260981_TKlew,09247360960,22.0,2024-10-21,05602640962,,24.38,TKlew,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.00,PIATTINA 40X5X3000 G,6.48,6.48
IT02355260981_TKlew,09247360960,22.0,2024-10-21,05602640962,,24.38,TKlew,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.00,SILICONE,2.78,2.78
IT02355260981_TKlew,09247360960,22.0,2024-10-21,05602640962,,24.38,TKlew,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.00,CHIODO 1.5X25 MM TES,1.48,1.48
IT02355260981_TKlew,09247360960,22.0,2024-10-21,05602640962,,24.38,TKlew,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.00,SILICONE,2.78,2.78
IT03336420967_m0acv,09247360960,22.0,2024-10-03,02144350069,NR,268.40,0036964975,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,2.00000000,Fusto di Birra Pils  20 litri lotto 06824 scadenza 15/12//2024,140.0,70.0
IT03336420967_m0acv,09247360960,22.0,2024-10-03,02144350069,NR,268.40,0036964975,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,1.00000000,Fusto di Birra American Strong Ale 20 litri lotto 08124 scadenza 15/02/2025,80.0,80.0
IT03336420967_m0acv,09247360960,22.0,2024-10-03,02144350069,,268.40,0036964975,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,,"Contributo Ambientale CONAI assolto all'origine. Le scadenze sono valide se si rispettano le condizioni di stoccaggio riportate sul sigillo del fusto. Assolve agli obblighi di cui all'Art. 62 Comma 1 del D.L. 24 Gennaio 2012 N°1 convertito, con modificazioni, dalla Legge 24 Marzo 2012 N° 27. Durata del contratto ISTANTANEO. Per presa visione:",0.0,0.0
IT03336420967_m0acv,09247360960,22.0,2024-10-03,02144350069,,268.40,0036964975,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,,Riga ausiliaria contenente informazioni tecniche e aggiuntive del documento,0.0,0.0
IT03336420967_m6ir1,09247360960,22.0,2024-10-11,02144350069,NR,341.60,0037255789,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,4.00000000,Fusto di Birra Pils  20 litri lotto 08324 scadenza 15/12//2024,280.0,70.0
IT03336420967_m6ir1,09247360960,22.0,2024-10-11,02144350069,,341.60,0037255789,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,,"Contributo Ambientale CONAI assolto all'origine. Le scadenze sono valide se si rispettano le condizioni di stoccaggio riportate sul sigillo del fusto. Assolve agli obblighi di cui all'Art. 62 Comma 1 del D.L. 24 Gennaio 2012 N°1 convertito, con modificazioni, dalla Legge 24 Marzo 2012 N° 27. Durata del contratto ISTANTANEO. Per presa visione:",0.0,0.0
IT03336420967_m6ir1,09247360960,22.0,2024-10-11,02144350069,,341.60,0037255789,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,,Riga ausiliaria contenente informazioni tecniche e aggiuntive del documento,0.0,0.0
IT03336420967_mgud8,09247360960,22.0,2024-10-25,02144350069,NR,268.40,0037737404,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,2.00000000,Fusto di Birra Pils  20 litri lotto 08524 scadenza 15/12//2024,140.0,70.0
IT03336420967_mgud8,09247360960,22.0,2024-10-25,02144350069,NR,268.40,0037737404,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,1.00000000,Fusto di Birra American Strong Ale 20 litri lotto 08224 scadenza 15/02/2025,80.0,80.0
IT03336420967_mgud8,09247360960,22.0,2024-10-25,02144350069,,268.40,0037737404,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,,"Contributo Ambientale CONAI assolto all'origine. Le scadenze sono valide se si rispettano le condizioni di stoccaggio riportate sul sigillo del fusto. Assolve agli obblighi di cui all'Art. 62 Comma 1 del D.L. 24 Gennaio 2012 N°1 convertito, con modificazioni, dalla Legge 24 Marzo 2012 N° 27. Durata del contratto ISTANTANEO. Per presa visione:",0.0,0.0
IT03336420967_mgud8,09247360960,22.0,2024-10-25,02144350069,,268.40,0037737404,TD01,BIRRIFICIO HENQUET DI NADAL PIERINO & C.SAS,VIA ENRICO STENDHAL 30,,Riga ausiliaria contenente informazioni tecniche e aggiuntive del documento,0.0,0.0
IT04107060966_93yjh,09247360960,22.0,2024-10-02,10542790968,NR,21.96,007-279506,TD01,Nexi Payments SpA,VIA ENRICO STENDHAL 30,,Cod.Comm. 022201545,0.0,0.0
IT04107060966_93yjh,09247360960,22.0,2024-10-02,10542790968,NR,21.96,007-279506,TD01,Nexi Payments SpA,VIA ENRICO STENDHAL 30,1.000,Canone SmartPOS Mini con stampante - SETTEMBRE '24   TID:92430019,18.0,18.0
IT04157540966_8g460,09247360960,4.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG1 AVOCADO A CUBI MC,5.29,5.29
IT04157540966_8g460,09247360960,4.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG1 AVOCADO A CUBI MC,5.29,5.29
IT04157540966_8g460,09247360960,10.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,ML875 SALSA YOGURT METROCHEF,5.08,5.08
IT04157540966_8g460,09247360960,10.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,ML875 SALSA YOGURT METROCHEF,5.08,5.08
IT04157540966_8g460,09247360960,22.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,MACINAPEPE/SALE 20CM ACRIL MP,7.99,7.99
IT04157540966_8g460,09247360960,22.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,MACINAPEPE/SALE 20CM ACRIL MP,7.99,7.99
IT04157540966_8g460,09247360960,22.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,ML750 DISINF.SUP.PRONTOUSO MP,3.69,3.69
IT04157540966_8g460,09247360960,22.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,ML750 DISINF.SUP.PRONTOUSO MP,3.69,3.69
IT04157540966_8g460,09247360960,22.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"BICCH ACQUA TOP CLASS36,5CL BL",20.94,20.94
IT04157540966_8g460,09247360960,22.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CONF. 10 BOMBOLETTE SELTZ-B,6.99,6.99
IT04157540966_8g460,09247360960,22.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CONF. 10 BOMBOLETTE SELTZ-B,6.99,6.99
IT04157540966_8g460,09247360960,22.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 33 ACQUA S.BEN MILL NAT LT,8.88,8.88
IT04157540966_8g460,09247360960,22.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 33 ACQUA S.BEN MILL NAT LT,8.88,8.88
IT04157540966_8g460,09247360960,4.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,3.15,RADICCHIO TONDO R. POL. (IT I),12.57,3.99
IT04157540966_8g460,09247360960,4.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,6.293,LIMONI CAL 3/4 CASSA MC (ES I),17.56,2.79
IT04157540966_8g460,09247360960,4.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,10.833,A.VAL.  CAL 7/8 CS MC (ZA II),21.56,1.99
IT04157540966_8g460,09247360960,4.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,4.644,LIME CAL. 48/54 CASSA (BR I),12.49,2.69
IT04157540966_8g460,09247360960,22.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,MT150/160 CARTA IG.MINIJUMBO,23.88,23.88
IT04157540966_8g460,09247360960,4.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G800 WHITE CHEESE CUBETTI ALBA,8.93,8.93
IT04157540966_8g460,09247360960,4.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G800 WHITE CHEESE CUBETTI ALBA,8.93,8.93
IT04157540966_8g460,09247360960,10.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG 1 HUMMUS DI CECI,10.15,10.15
IT04157540966_8g460,09247360960,10.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,KG 1 HUMMUS DI CECI,10.15,10.15
IT04157540966_8g460,09247360960,22.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,BOBINA BRICO 500 STRAPPI ARO,5.98,5.98
IT04157540966_8g460,09247360960,22.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,BOBINA BRICO 500 STRAPPI ARO,5.98,5.98
IT04157540966_8g460,09247360960,22.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,6.00,CL 100 APEROL  11.0 -    BARBI,59.94,9.99
IT04157540966_8g460,09247360960,10.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500 CHIPS TRASPARENTI PAI,3.88,3.88
IT04157540966_8g460,09247360960,10.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500 CHIPS TRASPARENTI PAI,3.88,3.88
IT04157540966_8g460,09247360960,10.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500 CHIPS TRASPARENTI PAI,3.88,3.88
IT04157540966_8g460,09247360960,10.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500 CHIPS TRASPARENTI PAI,3.88,3.88
IT04157540966_8g460,09247360960,10.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500 CHIPS TRASPARENTI PAI,3.88,3.88
IT04157540966_8g460,09247360960,22.0,2024-10-08,02827030962,,377.86,8g460,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,LT 1 AMARO CAMATTI 20.0,13.99,13.99
IT04157540966_8h45i,09247360960,4.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,7.186,INS. ICEB. CAL9/11 CS MC(ES I),14.3,1.99
IT04157540966_8h45i,09247360960,10.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG 2,3 MAIS SALATO MC",9.99,9.99
IT04157540966_8h45i,09247360960,4.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.732,POMO MIX MIN. (IT I),12.11,6.99
IT04157540966_8h45i,09247360960,22.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,2 MOP SPANISH 220GR COTONE MP,5.99,5.99
IT04157540966_8h45i,09247360960,22.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,MT50X40 CARTA FORNO MP,5.95,5.95
IT04157540966_8h45i,09247360960,22.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"MT300XCM29,5   PELLICOLA CUKI",5.9,5.9
IT04157540966_8h45i,09247360960,10.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,5.00,G500 CHIPS TRASPARENTI PAI,19.4,3.88
IT04157540966_8h45i,09247360960,22.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL20 BRILLANTE RECOARO VAP,10.8,10.8
IT04157540966_8h45i,09247360960,22.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL20 BRILLANTE RECOARO VAP,10.8,10.8
IT04157540966_8h45i,09247360960,4.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G100X8 BURRATA MC,10.49,10.49
IT04157540966_8h45i,09247360960,4.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G100X8 BURRATA MC,10.49,10.49
IT04157540966_8h45i,09247360960,22.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL50 ACQUA FRIZ.S.BENEDET.PET,3.84,3.84
IT04157540966_8h45i,09247360960,22.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL50 ACQUA FRIZ.S.BENEDET.PET,3.84,3.84
IT04157540966_8h45i,09247360960,4.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG2,5 PATATE FETTE C/BUCCIA",6.09,6.09
IT04157540966_8h45i,09247360960,4.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG2,5 PATATE FETTE C/BUCCIA",6.09,6.09
IT04157540966_8h45i,09247360960,22.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL150 ACQUA    GUIZZA NAT.,1.38,1.38
IT04157540966_8h45i,09247360960,22.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,10ROT.REG.CASS.TER80X80MX12 RP,22.99,22.99
IT04157540966_8h45i,09247360960,22.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 20 ALBICOCCA YOGA 100% VAP,8.88,8.88
IT04157540966_8h45i,09247360960,22.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 20 PESCA YOGA 100% VAP,8.88,8.88
IT04157540966_8h45i,09247360960,22.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 20 GINGER BEER VAP,16.8,16.8
IT04157540966_8h45i,09247360960,22.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 20 GINGER BEER VAP,16.8,16.8
IT04157540966_8h45i,09247360960,22.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL18 POMPELMO SCHWEPPES VAP,13.2,13.2
IT04157540966_8h45i,09247360960,22.0,2024-10-10,02827030962,,380.47,8h45i,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,12.00,250TOV.APERITIVO25X25 NERO CLB,37.68,3.69
